Date,Open,High,Low,Close,Volume
1998-03-27,1217.94,1226.72,1206.6,1211.64,127313793
1998-03-30,1211.64,1215.17,1201.17,1206.64,113065517
1998-03-31,1206.28,1227.04,1206.28,1220.66,145000000
1998-04-01,1220.66,1230.42,1207.96,1228.41,144065517
1998-04-02,1228.58,1236.51,1224.05,1230.18,158291379
1998-04-03,1230.18,1240.28,1226.13,1233.66,148806897
1998-04-06,1233.66,1234.42,1204.65,1205.37,131218966
1998-04-07,1205.37,1205.37,1172.87,1182.13,133875862
1998-04-08,1182.13,1197.47,1180.84,1191.06,124068966
1998-04-09,1191.06,1204.04,1191.06,1196.9,130317241
1998-04-13,1196.99,1205.48,1184.1,1202.97,108939655
1998-04-14,1202.97,1216.67,1197.19,1213.12,134084483
1998-04-15,1213.12,1237.9,1213.12,1231.36,155508621
1998-04-16,1231.36,1231.36,1217.73,1227.53,147384483
1998-04-17,1227.53,1231.59,1217.22,1231.25,139987931
1998-04-20,1231.25,1254.01,1230.9,1253.11,139436207
1998-04-21,1253.11,1270.22,1241.02,1269.7,161822414
1998-04-22,1269.7,1310.1,1269.7,1290.9,176905172
1998-04-23,1290.9,1290.9,1257.69,1258.58,153708621
1998-04-24,1258.58,1269.27,1243.09,1250.14,139008621
1998-04-27,1250.14,1250.14,1204.86,1220.05,137305172
1998-04-28,1220.05,1242.58,1210.31,1222.5,134865517
1998-04-29,1222.5,1241.76,1222.5,1239.56,136679310
1998-04-30,1239.56,1256.14,1239.56,1248.12,145181034
1998-05-01,1248.12,1254.07,1241.1,1251.53,133551724
1998-05-04,1251.53,1268.03,1251.53,1255.82,132903448
1998-05-05,1255.67,1257.69,1245.27,1247.27,132305172
1998-05-06,1247.27,1255.55,1237.58,1242.25,129796552
1998-05-07,1242.26,1244.13,1222.36,1222.68,123494828
1998-05-08,1222.68,1255.08,1217.03,1254.03,123868966
1998-05-11,1254.03,1267.29,1237.52,1237.66,124760345
1998-05-12,1237.67,1256.41,1230.58,1256.41,126868966
1998-05-13,1256.41,1270.37,1256.41,1263.08,135144828
1998-05-14,1263.08,1280.28,1249.81,1266.15,127812069
1998-05-15,1266.1,1270.51,1245.96,1249.49,130339655
1998-05-18,1249.49,1255.39,1232.3,1242.5,118263793
1998-05-19,1242.5,1259.22,1242.5,1255.59,116903448
1998-05-20,1255.59,1259.57,1233.79,1237.75,116274138
1998-05-21,1237.75,1242.35,1221.45,1223.7,117565517
1998-05-22,1223.7,1243.63,1210.51,1214.13,109887931
1998-05-26,1214.13,1226.79,1198.29,1200.12,116596552
1998-05-27,1200.12,1209.93,1180.23,1209.46,136877586
1998-05-28,1209.46,1218.16,1200.24,1214.83,111186207
1998-05-29,1214.83,1220.65,1191.75,1192.07,114524138
1998-06-01,1192.07,1192.07,1160.13,1165.55,111301724
1998-06-02,1165.55,1190.5,1165.55,1187.15,120874138
1998-06-03,1187.15,1198.88,1163.55,1163.98,125344828
1998-06-04,1163.98,1195.23,1163.98,1195.19,125034483
1998-06-05,1195.19,1207.73,1187.63,1206.7,117170690
1998-06-08,1206.7,1212.75,1199.92,1207.02,105187931
1998-06-09,1207.01,1224.4,1203.99,1223.48,122256897
1998-06-10,1223.48,1224.13,1199.26,1199.31,121975862
1998-06-11,1199.3,1206.96,1184.04,1185.11,123829310
1998-06-12,1185.11,1187.33,1157.88,1186.99,128558621
1998-06-15,1186.99,1194.31,1169.14,1173.57,108453448
1998-06-16,1173.57,1211.28,1173.57,1210.9,117313793
1998-06-17,1210.9,1236.38,1210.9,1224.08,143239655
1998-06-18,1224.09,1230.73,1216,1227.33,124431034
1998-06-19,1227.33,1242.54,1227.33,1239.71,122877586
1998-06-22,1239.71,1265.96,1234.18,1263.93,111363793
1998-06-23,1264.64,1302.69,1264.64,1302.39,139274138
1998-06-24,1302.39,1331.84,1285.19,1331.16,159894828
1998-06-25,1331.16,1347.44,1308.07,1311.4,144582759
1998-06-26,1311.4,1324.48,1311.4,1320.94,105970690
1998-06-29,1320.94,1342.82,1320.94,1339.71,113668966
1998-06-30,1339.72,1345.19,1323.12,1337.34,148655172
1998-07-01,1337.34,1356.16,1336.11,1356.14,147820690
1998-07-02,1356.14,1356.14,1331.84,1332.53,136781034
1998-07-06,1332.53,1344.52,1326.07,1342.58,119277586
1998-07-07,1342.58,1347.15,1329.74,1346.32,139043103
1998-07-08,1346.32,1378.61,1346.31,1377.84,145141379
1998-07-09,1377.84,1397.26,1373.78,1383.22,145662069
1998-07-10,1383.22,1392.57,1369.06,1391.11,122346552
1998-07-13,1391.11,1420.91,1391.11,1420.58,133956897
1998-07-14,1420.59,1433.48,1414.96,1418.13,145510345
1998-07-15,1418.13,1452.07,1418.13,1449.58,158672414
1998-07-16,1449.58,1458.61,1437.48,1452.62,156003448
1998-07-17,1452.62,1466.13,1444.77,1463.97,137641379
1998-07-20,1463.97,1478.44,1458.6,1465.89,124493103
1998-07-21,1465.89,1485.97,1430.76,1431.89,147279310
1998-07-22,1431.89,1439,1405.25,1430.58,142887931
1998-07-23,1430.58,1445.97,1405.76,1405.8,149655172
1998-07-24,1405.8,1425.76,1385.86,1408.6,138898276
1998-07-27,1408.6,1426.47,1370.97,1426.37,123375862
1998-07-28,1426.37,1433.71,1392.33,1393.28,138455172
1998-07-29,1393.28,1412.7,1377.44,1380.08,125955172
1998-07-30,1380.08,1422.14,1380.08,1422.05,127506897
1998-07-31,1422.06,1422.06,1376.61,1377.26,127679310
1998-08-03,1377.26,1383.93,1360.39,1368.44,112955172
1998-08-04,1368.44,1386.09,1316.37,1317.24,157756897
1998-08-05,1317.24,1343.12,1289.91,1329.9,155593103
1998-08-06,1329.9,1365.87,1317.16,1365.87,134875862
1998-08-07,1365.87,1388.56,1359.23,1364.07,139803448
1998-08-10,1364.08,1375.41,1352.66,1362.88,94312069
1998-08-11,1362.88,1362.88,1316.48,1330.13,126365517
1998-08-12,1330.13,1357.59,1330.13,1354.66,123041379
1998-08-13,1354.66,1363.62,1338.24,1338.39,109731034
1998-08-14,1338.39,1352.84,1320.01,1330.04,115362069
1998-08-17,1330.04,1367.95,1322.19,1367.79,108006897
1998-08-18,1367.79,1405.88,1367.79,1401.24,129625862
1998-08-19,1401.24,1421.4,1396.36,1398.26,126827586
1998-08-20,1398.26,1404.79,1385.51,1398.2,107172414
1998-08-21,1398.2,1398.2,1343.45,1374.77,135368966
1998-08-24,1374.77,1392.38,1366.52,1370.92,101420690
1998-08-25,1370.92,1398.77,1370.92,1388.35,118627586
1998-08-26,1388.35,1388.35,1360.82,1374.05,118251724
1998-08-27,1374.05,1374.05,1301.58,1311.53,165389655
1998-08-28,1312.28,1320.26,1249.49,1265.04,156127586
1998-08-31,1265.04,1278.82,1140.03,1140.34,173065517
1998-09-01,1140.34,1220.04,1118.12,1215.06,217013793
1998-09-02,1215.06,1257.08,1214.54,1221.44,161775862
1998-09-03,1221.44,1230.14,1186.38,1208.96,129698276
1998-09-04,1208.96,1231.41,1181.52,1205.41,107484483
1998-09-08,1205.41,1286.69,1205.41,1286.47,134539655
1998-09-09,1286.47,1320.3,1261.76,1261.77,119856897
1998-09-10,1261.77,1261.77,1215.36,1235.37,131537931
1998-09-11,1235.37,1290.35,1235.37,1290.2,121848276
1998-09-14,1290.2,1319.97,1290.2,1308.23,118400000
1998-09-15,1308.23,1324.37,1295.48,1324.19,114625862
1998-09-16,1324.17,1336.52,1314.55,1331.45,123586207
1998-09-17,1331.45,1331.45,1283.08,1291.79,117874138
1998-09-18,1291.79,1302.83,1285.58,1300.7,111579310
1998-09-21,1300.7,1327.7,1259.3,1327.7,94598276
1998-09-22,1327.7,1345.43,1325.75,1336.19,130203448
1998-09-23,1336.19,1394.65,1336.19,1394.65,160824138
1998-09-24,1394.65,1402.75,1347.9,1356.46,140358621
1998-09-25,1356.46,1390.31,1339.07,1390.09,120729310
1998-09-28,1390.09,1413.16,1367.74,1383.25,120117241
1998-09-29,1383.3,1400.39,1369.04,1384.89,134777586
1998-09-30,1384.44,1384.44,1343.6,1345.48,127200000
1998-10-01,1345.48,1345.48,1266.38,1273.74,147751724
1998-10-02,1273.74,1285.69,1228.7,1276.44,150250000
1998-10-05,1267.49,1267.49,1174.94,1207.68,151237931
1998-10-06,1207.68,1250.4,1174.4,1184.84,152962069
1998-10-07,1184.1,1204.87,1139.34,1151.09,162108621
1998-10-08,1144.69,1144.69,1063.27,1128.88,208536207
1998-10-09,1128.88,1199.13,1128.88,1197.87,153936207
1998-10-12,1198.42,1258.87,1198.42,1243.4,131865517
1998-10-13,1243.4,1243.4,1199.3,1206.9,114403448
1998-10-14,1206.5,1253.43,1173.45,1235.67,129318966
1998-10-15,1235.67,1300.51,1231.73,1299.66,145115517
1998-10-16,1299.66,1318.33,1288.86,1293.91,168463793
1998-10-19,1293.91,1310.86,1283.54,1310.17,144986207
1998-10-20,1310.17,1334.55,1282.83,1283.23,187472414
1998-10-21,1283.23,1332.05,1283.23,1332.05,143358621
1998-10-22,1332.05,1355.69,1318.08,1355.19,154137931
1998-10-23,1355.19,1360.81,1339.16,1340.6,142529310
1998-10-26,1340.6,1369.47,1339.39,1368.93,140615517
1998-10-27,1368.93,1413.9,1353.34,1353.34,166536207
1998-10-28,1353.34,1380.68,1348.01,1379.96,135141379
1998-10-29,1379.96,1397.99,1370.61,1396.3,155110345
1998-10-30,1396.3,1414.6,1395.06,1400.52,158622414
1998-11-02,1400.52,1419.35,1400.52,1418.79,153301724
1998-11-03,1418.79,1418.79,1395.53,1401.73,153275862
1998-11-04,1401.73,1437.58,1401.73,1434,181112069
1998-11-05,1434,1445.85,1422.89,1442.04,158436207
1998-11-06,1442.03,1460.12,1438.93,1458.34,161660345
1998-11-09,1458.34,1470.6,1446.99,1467.63,145815517
1998-11-10,1467.63,1488.01,1457.67,1477.48,156979310
1998-11-11,1477.48,1504.51,1477.48,1480.71,161267241
1998-11-12,1478.22,1480.05,1460.56,1466.54,138672414
1998-11-13,1466.54,1477.7,1454.51,1465.22,138679310
1998-11-16,1465.22,1488.96,1457.47,1475.6,130031034
1998-11-17,1475.6,1508.19,1463.25,1498.55,141974138
1998-11-18,1498.55,1519.51,1495.44,1514.89,155018966
1998-11-19,1514.89,1549.93,1514.89,1537.45,169255172
1998-11-20,1537.45,1554.96,1531.25,1544.22,150179310
1998-11-23,1544.22,1593.69,1544.22,1589.06,163972414
1998-11-24,1589.06,1605.96,1579.67,1580.83,171863793
1998-11-25,1580.83,1598.49,1567.9,1598.48,140610345
1998-11-27,1598.48,1628.86,1598.48,1628.35,88436207
1998-11-30,1628.38,1634.4,1557.47,1557.96,190779310
1998-12-01,1557.96,1632.72,1535.18,1632.53,176905172
1998-12-02,1632.53,1634.21,1595.23,1619.09,169377586
1998-12-03,1619.14,1641.28,1573.78,1573.78,179394828
1998-12-04,1574.83,1630.01,1574.83,1630.01,153548276
1998-12-07,1630.01,1677.47,1630.01,1676.89,139781034
1998-12-08,1676.89,1699.04,1650.64,1668.16,158429310
1998-12-09,1668.16,1686.57,1661.88,1685.38,147543103
1998-12-10,1685.38,1697.03,1652.45,1652.76,150118966
1998-12-11,1652.78,1680.75,1644.4,1675.01,135058621
1998-12-14,1674.68,1674.68,1607.53,1614.09,128006897
1998-12-15,1614.08,1663.95,1614.08,1663.78,132187931
1998-12-16,1663.78,1676.82,1641.51,1656.28,144996552
1998-12-17,1656.28,1689.64,1656.28,1689.63,136486207
1998-12-18,1689.63,1735.62,1689.63,1735,155436207
1998-12-21,1735.6,1790.48,1735.6,1787.3,165237931
1998-12-22,1787.3,1793.62,1751.68,1767.82,156334483
1998-12-23,1767.82,1818.96,1767.82,1818.96,166429310
1998-12-24,1818.96,1818.96,1805.67,1806.04,76487931
1998-12-28,1806.04,1832.07,1805.25,1823.99,148600000
1998-12-29,1823.99,1827.98,1802.86,1823.31,157100000
1998-12-30,1823.31,1842.91,1806.25,1810.97,158581034
1998-12-31,1812.07,1848.36,1809.91,1836.01,152867241
1999-01-04,1836.01,1874.61,1833.43,1854.39,161493103
1999-01-05,1854.39,1903,1848.78,1903,163508621
1999-01-06,1903,1963.95,1903,1963.95,215974138
1999-01-07,1963.95,1975.67,1927.12,1966.35,207051724
1999-01-08,1966.35,2008.26,1940.91,1973.66,221843103
1999-01-11,1973.66,2000.7,1968.37,2000.18,196712069
1999-01-12,2000.18,2007.1,1937.53,1939.08,190913793
1999-01-13,1939.08,1985.79,1838.65,1948.71,206115517
1999-01-14,1965.1,1965.1,1905.47,1906.12,174529310
1999-01-15,1906.12,1982.38,1906.12,1981.62,172613793
1999-01-19,1981.62,2034.09,1981.62,2033.71,182325862
1999-01-20,2033.71,2096.27,2032.81,2033.71,220858621
1999-01-21,2033.71,2033.71,1957.32,1961.76,186872414
1999-01-22,1961.76,1990.8,1926.7,1964.21,174955172
1999-01-25,1964.21,1998.17,1951.29,1997.16,150165517
1999-01-26,2004.14,2063.52,2004.14,2062.2,177613793
1999-01-27,2062.21,2091.51,2030.08,2030.36,178358621
1999-01-28,2030.36,2105.66,2030.36,2104.59,174808621
1999-01-29,2104.59,2128.19,2074.01,2127.19,182262069
1999-02-01,2127.19,2150.83,2114.53,2130.93,165018966
1999-02-02,2130.93,2133.4,2065.74,2078.69,166156897
1999-02-03,2078.77,2120.1,2064.34,2119.94,182243103
1999-02-04,2119.95,2121.62,2027.56,2027.66,189515517
1999-02-05,2027.66,2039.79,1963.8,1988.55,174782759
1999-02-08,1988.55,2034.21,1986.25,2034.21,152031034
1999-02-09,2034.21,2036.21,1935.24,1935.33,156858621
1999-02-10,1935.33,1973.9,1924.53,1944.18,157865517
1999-02-11,1946.41,2045.08,1946.41,2044.68,165820690
1999-02-12,2044.68,2044.68,1957.93,1958.6,144406897
1999-02-16,1958.6,2004.64,1940.74,1954.49,141248276
1999-02-17,1954.48,1954.48,1885.77,1891.37,155651724
1999-02-18,1891.37,1915.25,1864.9,1906.09,148260345
1999-02-19,1906.09,1938.65,1906.09,1931.59,140255172
1999-02-22,1931.65,1996.38,1918.71,1996.02,145432759
1999-02-23,1996.02,2035.37,1991.6,2028.23,157260345
1999-02-24,2028.23,2055.82,1988.33,1989.14,160532759
1999-02-25,1989.14,1989.14,1936.4,1974.39,148051724
1999-02-26,1974.39,1974.39,1914.7,1925.28,155374138
1999-03-01,1925.97,1945.37,1902.29,1937.7,132896552
1999-03-02,1937.7,1953.83,1886.36,1888.66,154141379
1999-03-03,1891.7,1913.18,1870.37,1899.81,149031034
1999-03-04,1899.81,1954.31,1880.85,1933.03,153350000
1999-03-05,1933.06,1985.54,1933.06,1969.87,148137931
1999-03-08,1969.87,2034.69,1969.87,2034.05,167370690
1999-03-09,2034.05,2070.24,2021.21,2028.57,178086207
1999-03-10,2028.57,2042.87,2012.03,2038.51,161494828
1999-03-11,2038.51,2067.49,2020.23,2043.76,178203448
1999-03-12,2043.76,2043.76,1989.84,2008.96,158346552
1999-03-15,2009.36,2060.34,1999.23,2060.34,146806897
1999-03-16,2060.34,2083.32,2048.29,2073.31,168484483
1999-03-17,2073.14,2080.24,2057.13,2064.5,147296552
1999-03-18,2064.5,2102.97,2060.53,2102.77,161625862
1999-03-19,2102.91,2121.56,2053.17,2053.69,181875862
1999-03-22,2053.69,2065.11,2025.7,2027.14,150724138
1999-03-23,2026.84,2026.84,1960.31,1961.31,168275862
1999-03-24,1961.31,2013.7,1943.92,2013.55,147675862
1999-03-25,2013.55,2083.46,2013.55,2083.35,161981034
1999-03-26,2083.35,2096.22,2058.87,2067.3,143300000
1999-03-29,2067.3,2144.66,2067.3,2144.66,151068966
1999-03-30,2144.66,2158.94,2123.98,2125.69,154501724
1999-03-31,2125.69,2168.69,2104.19,2106.39,189862069
1999-04-01,2106.39,2147.63,2106.39,2146.13,146324138
1999-04-05,2146.13,2219.97,2146.13,2219.64,168606897
1999-04-06,2219.64,2244.25,2200.56,2218.83,192067241
1999-04-07,2218.83,2251.29,2158.63,2192.29,219439655
1999-04-08,2192.29,2224.81,2156.65,2224.75,197565517
1999-04-09,2224.75,2238.59,2208.39,2232.47,188168966
1999-04-12,2232.47,2232.47,2167.71,2219.21,197125862
1999-04-13,2219.21,2240.3,2173.23,2175.18,231327586
1999-04-14,2175.18,2214.68,2103.63,2103.63,244170690
1999-04-15,2103.63,2136.27,2053.72,2135.81,212751724
1999-04-16,2135.81,2144.61,2082,2086.46,177081034
1999-04-19,2086.46,2104.55,1962.56,1967.58,207067241
1999-04-20,1967.57,2030.34,1952.36,2030.28,197196552
1999-04-21,2031.6,2106.23,2022,2105.82,194013793
1999-04-22,2105.82,2185.23,2105.82,2183.49,191458621
1999-04-23,2183.49,2224.4,2151.06,2210.44,180977586
1999-04-26,2210.45,2276.68,2210.45,2260.66,181115517
1999-04-27,2263.01,2283.55,2204.44,2207.03,195174138
1999-04-28,2207.03,2217.17,2147.54,2150.44,172555172
1999-04-29,2150.44,2152.72,2094.57,2119.29,173387931
1999-04-30,2119.47,2172.14,2081.67,2136.39,171458621
1999-05-03,2136.39,2145.45,2097.39,2137.95,149312069
1999-05-04,2137.95,2170.52,2096.08,2097.55,158918966
1999-05-05,2097.55,2155.8,2047.77,2155.77,179091379
1999-05-06,2155.77,2163.79,2075.96,2078.63,156834483
1999-05-07,2079.42,2119.86,2064.56,2117.73,149491379
1999-05-10,2117.73,2151.87,2109.9,2134.75,143298276
1999-05-11,2134.75,2182.46,2134.75,2175.85,164601724
1999-05-12,2175.85,2223.53,2152.77,2217.68,178017241
1999-05-13,2217.68,2239.86,2178.37,2179.08,184406897
1999-05-14,2179.08,2179.08,2120.72,2125.15,161439655
1999-05-17,2125.15,2175.74,2099.73,2175.74,135806897
1999-05-18,2175.74,2180.67,2146.81,2159.26,148637931
1999-05-19,2159.36,2186.51,2119.55,2186.2,166267241
1999-05-20,2186.31,2193.45,2139.95,2139.95,173236207
1999-05-21,2139.95,2152.56,2105.01,2114.4,153332759
1999-05-24,2114.4,2123.47,2050.83,2060.59,158600000
1999-05-25,2060.59,2086.48,1997.82,1999.04,180777586
1999-05-26,1999.04,2053.04,1960.55,2053.04,189555172
1999-05-27,2053.04,2069.11,2021.18,2050.09,143860345
1999-05-28,2050.09,2090.16,2038.74,2089.55,117512069
1999-06-01,2089.7,2089.7,2025.66,2025.79,128220690
1999-06-02,2025.79,2076.65,1987.4,2074.54,154410345
1999-06-03,2074.54,2083,2029.22,2030.4,141260345
1999-06-04,2031.97,2109.47,2031.97,2109.41,152705172
1999-06-07,2109.41,2155.39,2109.41,2152.69,150822414
1999-06-08,2152.69,2158.8,2083.81,2086.75,146158621
1999-06-09,2089.14,2136.52,2089.14,2135.48,145124138
1999-06-10,2135.48,2135.48,2081.67,2097.79,137312069
1999-06-11,2097.79,2120.54,2057.19,2062.29,130193103
1999-06-14,2062.29,2074.28,2027.9,2028.92,144046552
1999-06-15,2028.56,2072.35,2020.38,2058.17,144313793
1999-06-16,2058.17,2167.82,2058.17,2167.49,176987931
1999-06-17,2159.1,2198.29,2139.8,2190.83,153858621
1999-06-18,2190.83,2206.2,2155.19,2205.46,168639655
1999-06-21,2205.46,2268.66,2205.46,2268.66,155841379
1999-06-22,2268.67,2280.31,2209.85,2209.89,172803448
1999-06-23,2209.89,2239.59,2177.48,2239.33,163891379
1999-06-24,2239.33,2239.33,2181.48,2184.87,157194828
1999-06-25,2184.87,2221.31,2174.11,2185.76,132394828
1999-06-28,2185.76,2243.94,2185.76,2243.94,131362069
1999-06-29,2243.73,2280.41,2192.95,2280.06,164170690
1999-06-30,2280.07,2320.43,2250.95,2296.77,228975862
1999-07-01,2296.77,2329.06,2272.17,2322.32,188463793
1999-07-02,2322.32,2348.22,2322.32,2347.88,146555172
1999-07-06,2347.88,2383.02,2325.32,2330.73,195796552
1999-07-07,2331.12,2347.28,2317.38,2340.67,178232759
1999-07-08,2340.67,2377.86,2329.1,2374.58,180755172
1999-07-09,2374.58,2393.36,2363.41,2393.02,159858621
1999-07-12,2393.02,2410.62,2370.09,2384.24,169201724
1999-07-13,2384.21,2384.21,2352.52,2373.66,171618966
1999-07-14,2373.61,2417.06,2360.83,2417.05,184670690
1999-07-15,2417.05,2430.44,2407.4,2429.27,192986207
1999-07-16,2429.27,2466.8,2429.27,2459.48,181544828
1999-07-19,2459.5,2468.42,2422.63,2424.62,163094828
1999-07-20,2424.62,2424.62,2327.73,2329.32,186429310
1999-07-21,2329.32,2368.37,2325.11,2363.63,175703448
1999-07-22,2363.63,2363.63,2281.31,2281.92,179072414
1999-07-23,2281.92,2313.82,2270,2302.02,158972414
1999-07-26,2302.02,2302.02,2233.15,2233.51,145491379
1999-07-27,2233.51,2312.68,2233.51,2308.78,171986207
1999-07-28,2308.39,2338.01,2282.77,2333.78,166358621
1999-07-29,2333.78,2333.78,2256.18,2263.06,158103448
1999-07-30,2263.06,2309.18,2263.06,2270.93,151251724
1999-08-02,2270.93,2307.55,2255.79,2264.81,130037931
1999-08-03,2264.81,2292.29,2211.44,2239.18,174741379
1999-08-04,2239.18,2258.83,2202.49,2204.33,166236207
1999-08-05,2204.33,2232.23,2148.23,2232.23,201225862
1999-08-06,2232.23,2260.01,2201.9,2212.15,140298276
1999-08-09,2212.15,2226.67,2183.85,2187.61,129001724
1999-08-10,2187.61,2192.77,2120.26,2163.77,168660345
1999-08-11,2164.55,2241.82,2164.55,2241.8,157148276
1999-08-12,2241.8,2260.84,2212.99,2214.33,158063793
1999-08-13,2216.15,2307.13,2216.15,2307.06,161072414
1999-08-16,2307.06,2332.97,2294.37,2313.08,134753448
1999-08-17,2313.08,2346.55,2295.11,2337.37,154894828
1999-08-18,2337.37,2351,2317.39,2317.39,180222414
1999-08-19,2317.39,2317.39,2270.96,2278.79,149703448
1999-08-20,2278.79,2315.49,2276.2,2315.07,137093103
1999-08-23,2315.07,2386.01,2315.07,2385.87,157867241
1999-08-24,2385.84,2432.39,2371.14,2404.82,177958621
1999-08-25,2404.82,2465.74,2400.21,2460.92,178612069
1999-08-26,2460.92,2467.46,2416.31,2417.3,189665517
1999-08-27,2417.3,2438.88,2396.07,2402.57,138981034
1999-08-30,2402.57,2415.6,2358.79,2366.88,137231034
1999-08-31,2366.88,2400.65,2326.99,2396.87,167343103
1999-09-01,2396.87,2433.45,2390.02,2404.94,158505172
1999-09-02,2404.94,2407.49,2356.4,2392.6,144165517
1999-09-03,2393.75,2506.75,2393.75,2506.69,156967241
1999-09-07,2506.69,2525.03,2491.82,2491.82,157108621
1999-09-08,2491.82,2504.55,2453.64,2454.67,173439655
1999-09-09,2454.67,2506.01,2453.44,2505.5,177581034
1999-09-10,2505.5,2548.55,2502.61,2534.61,194729310
1999-09-13,2533.36,2533.36,2483.1,2483.1,169731034
1999-09-14,2483.3,2525.42,2482.14,2522.46,174655172
1999-09-15,2518.84,2539.26,2461.93,2463.09,182594828
1999-09-16,2459.79,2478.88,2413.02,2466.88,165570690
1999-09-17,2468.88,2537.31,2468.88,2536.91,173286207
1999-09-20,2541.16,2551.66,2523.04,2545.41,138506897
1999-09-21,2536.66,2536.66,2472.94,2473.74,178605172
1999-09-22,2474.57,2515.62,2455.85,2513.94,177565517
1999-09-23,2524.71,2539.66,2392.01,2403.07,201832759
1999-09-24,2398.92,2410.58,2345.22,2399.58,198620690
1999-09-27,2401.27,2453.94,2401.27,2426.51,162467241
1999-09-28,2425.7,2437.99,2359.48,2428.11,190241379
1999-09-29,2428.32,2449.27,2397.5,2398.78,193294828
1999-09-30,2401.49,2433.36,2379.42,2407.9,208718966
1999-10-01,2407.7,2408.05,2358.22,2404.45,167863793
1999-10-04,2406.45,2467.96,2406.45,2467.92,157700000
1999-10-05,2468.44,2507.9,2436.23,2471.5,205734483
1999-10-06,2479.06,2532.4,2479.06,2532.4,201732759
1999-10-07,2535.69,2558.1,2512.29,2532,209808621
1999-10-08,2534.1,2555.36,2484.18,2555.36,178453448
1999-10-11,2556.86,2585.03,2555.18,2578.88,150562069
1999-10-12,2585.53,2586.33,2508.02,2526.82,173118966
1999-10-13,2515.8,2527.15,2444.62,2454.49,173227586
